model,with_features,nc_test_size,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,accuracy
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,40.44707145970597
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,35.26386953679835
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,89.95779791761453
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,82.72823846602111
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,84.95181970560927
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,77.98857824453589
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,95.00044345906471
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,90.7690208125693
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,85.28133667577627
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,89.60501587899276
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,57.65943224329021
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,42.6166753774002
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,21.278880032195737
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,12.156342718013596
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,56.59672739760312
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,44.151576364589104
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,29.63922794518735
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,21.175597037101888
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,71.76891744073237
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,65.31253682079674
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,55.320051379219095
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,48.76865088155641
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,76.49694485951855
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,72.36392889957823
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,59.7292299187539
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,52.97577479626625
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,63.981021687248116
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,46.435425174893545
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,22.499820653757315
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,13.31181936987258
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,60.75323373371192
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,51.61266866235487
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,36.362492569335274
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,28.136210094889538
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,79.56118053256827
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,77.94542107810067
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,70.47997710906309
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,66.77339692171589
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,88.76124408465463
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,85.30006212631973
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,77.99034597751387
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,74.57057587329568
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,55.0383226980908
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,40.07114961280904
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,20.229753624227396
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,11.895374054961689
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,54.99453896063974
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,43.368211049342804
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,27.019319200988008
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,20.28226074799244
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,68.74032926059843
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,63.50476358195431
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,56.61910566004623
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,49.00545440977928
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,73.079388441152
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,70.3719102402367
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,60.24101324100334
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,53.44666217649508
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,56.67668425386147
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,42.0647361242633
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,20.573421567428813
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,11.907817861064053
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,57.34402167763086
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,45.96590627628692
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,28.779010923706615
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,23.77289312781443
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,79.03544160342874
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,71.28325968845522
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,66.02647485519394
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,60.48167237232847
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,77.4135534601528
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,78.12528055472656
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,73.19304275178196
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,70.45719719845599
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,65.57534995947667
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,50.291322557841674
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,25.505356742632195
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,15.88385210036993
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,60.99077035020597
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,59.165656895019104
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,42.67418748131294
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,36.06507722340997
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,85.51966711441807
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,87.82587089121213
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,81.60457763901788
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,77.19533002761604
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,90.76745913709144
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,91.617621179232
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,89.15466109819434
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,87.19237015783139
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,63.9692606318175
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,50.364961389001806
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,27.729144604751376
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,16.186046911375843
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,70.13105514365856
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,58.43643392077388
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,43.74265120467701
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,38.989332811548
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,89.06496256662405
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,84.51312458198463
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,82.86050229697476
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,79.48355605541582
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,95.56176180330485
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,91.06840351385566
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,91.99749097060155
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,91.07109022323976
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,63.097685483705334
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,48.90528656932181
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,26.27292378640626
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,15.611662514467588
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,67.3594257184083
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,56.618847875951154
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,43.09053592099892
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,35.01440410793937
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,85.69121278389409
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,86.57432053627272
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,85.625514142152
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,82.03258802305629
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,93.9039816818844
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,94.0161357425968
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,90.60563919089859
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,90.06955796543976
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,65.45748786741541
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,49.68423127467089
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,25.446768524213876
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,15.54481399468845
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,65.5088506768309
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,52.146431631242024
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,43.58148668199992
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,36.119973550683795
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,86.17143803024454
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,86.81687838351908
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,87.17021181098758
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,80.9676502028519
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,95.34633676622062
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,92.23749010776916
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,92.494690372871
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,91.10979687986374
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,53.06019014947317
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,40.41417201180711
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,20.54860932777914
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,12.060571428571428
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,55.438023598579186
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,44.670158885409364
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,27.530959674479753
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,19.907462050381742
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,68.89257142857142
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,63.342403952149596
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,50.56319895480341
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,44.55420958915299
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,70.92562513418788
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,66.43186618711542
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,54.82806826440208
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,50.23356093577757
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,60.31829574905387
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,43.131272684320464
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,21.429142857142857
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,12.533142857142858
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,57.431965867798965
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,44.08342857142857
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,31.48272224717266
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,24.252729514555178
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,72.6499195688564
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,68.77228448944597
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,62.154509125056144
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,55.51654121585759
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,73.60462690132327
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,72.72202107326635
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,65.68292573388315
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,61.51587359653779
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,52.38344882790166
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,40.14628571428572
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,20.09885028375454
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,11.564
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,52.54952713020047
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,42.29031168088842
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,25.33614702278853
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,18.497089944065653
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,66.26940007349039
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,30.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,57.97371428571429
