size,thread,i,time
10000,1,44,7.865727663040161
10000,1,45,9.088925838470459
10000,1,46,38.4089412689209
10000,1,47,27.480968236923218
10000,1,48,18.231241464614868
10000,1,49,18.165071725845337
10000,2,0,19.17090940475464
10000,2,1,15.21793246269226
10000,2,2,12.79634952545166
10000,2,3,3.679913282394409
10000,2,4,4.475278377532959
10000,2,5,17.856412172317505
10000,2,6,5.424473762512207
10000,2,7,10.1322762966156
10000,2,8,11.19229245185852
10000,2,9,15.403796434402466
10000,2,10,6.0047571659088135
10000,2,11,9.340107917785645
10000,2,12,12.772411823272705
10000,2,13,7.039447546005249
10000,2,14,12.787073612213135
10000,2,15,12.729623317718506
10000,2,16,11.900306224822998
10000,2,17,9.454480648040771
10000,2,18,5.238290309906006
10000,2,19,4.499844789505005
10000,2,20,6.195613145828247
10000,2,21,5.397223711013794
10000,2,22,3.6896426677703857
10000,2,23,35.476338386535645
10000,2,24,4.5700085163116455
10000,2,25,9.428863286972046
10000,2,26,14.919426918029785
10000,2,27,7.8149144649505615
10000,2,28,3.628657579421997
10000,2,29,5.183617830276489
10000,2,30,3.6346826553344727
10000,2,31,3.6094086170196533
10000,2,32,13.39077353477478
10000,2,33,11.24718189239502
10000,2,34,6.209458112716675
10000,2,35,7.783221244812012
10000,2,36,10.301918029785156
10000,2,37,8.760754823684692
10000,2,38,11.235044479370117
10000,2,39,9.702308893203735
10000,2,40,10.236244440078735
10000,2,41,9.434445858001709
10000,2,42,16.073431730270386
10000,2,43,10.118311166763306
10000,2,44,30.816810369491577
10000,2,45,9.501031398773193
10000,2,46,11.708693742752075
10000,2,47,6.901941776275635
10000,2,48,14.534268856048584
10000,2,49,16.28360414505005
10000,4,0,7.904910326004028
10000,4,1,8.908242464065552
10000,4,2,3.877297878265381
10000,4,3,6.299912929534912
10000,4,4,7.779423475265503
10000,4,5,4.020638704299927
10000,4,6,6.337120056152344
10000,4,7,5.140166282653809
10000,4,8,5.26068377494812
10000,4,9,11.471116781234741
10000,4,10,7.716915845870972
10000,4,11,6.076081275939941
10000,4,12,6.563140630722046
10000,4,13,4.692714691162109
10000,4,14,8.896568059921265
10000,4,15,4.465691566467285
10000,4,16,4.485806226730347
10000,4,17,5.564069509506226
10000,4,18,3.9191079139709473
10000,4,19,8.401084899902344
10000,4,20,3.9017696380615234
10000,4,21,8.443541049957275
10000,4,22,3.9335567951202393
10000,4,23,8.582409858703613
