model,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,with_features,nc_test_size,i,accuracy
SGFormer,3,2.1,5000,30,3.5,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,85.065
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.306
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,67.304
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.916000000000004
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,27.456
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,37.858
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,67.93199999999999
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,55.821000000000005
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,44.688
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.526
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,90.098
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,90.87899999999999
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,91.788
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.863
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,86.205
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,84.799
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,83.987
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,15.918000000000001
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,69.042
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,51.909000000000006
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.076999999999998
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,40.242000000000004
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,63.852999999999994
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,57.76800000000001
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,46.105000000000004
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,93.489
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,93.931
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,91.732
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,90.08
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.08
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.00800000000001
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,85.499
SGFormer,3,2.1,5000,30,3.5,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,85.685
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.703
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,69.632
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.733
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,28.389999999999997
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,41.464999999999996
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,71.553
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,57.138
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,46.579
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,92.107
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,96.02799999999999
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,93.377
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,93.087
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,83.558
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,88.489
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,87.163
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,85.72
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.009
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,64.84
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.1
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.682
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.553
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,70.33
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,57.275
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,47.214999999999996
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,92.34400000000001
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,94.423
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,90.149
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,94.459
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,84.214
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,82.30600000000001
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,86.938
SGFormer,3,2.1,5000,30,3.5,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,86.892
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.684
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,69.045
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,51.477999999999994
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,27.064999999999998
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,39.272000000000006
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,68.261
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,61.621
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,48.064
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.87
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,96.065
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,90.92699999999999
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,95.624
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.785
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,92.354
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,88.37899999999999
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,84.909
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.994
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,69.664
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,50.763
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.898000000000003
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,40.951
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,69.78999999999999
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,56.189
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,45.187
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,93.389
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,96.07000000000001
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,91.83099999999999
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,90.034
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,83.184
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,89.562
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,89.55
SGFormer,3,2.1,5000,30,3.5,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,85.735
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.588
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,66.99
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,48.684000000000005
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.623
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,37.965999999999994
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,67.407
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,55.335
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,45.159
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,86.741
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,91.074
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,91.263
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,88.816
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,82.635
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,89.053
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,82.84299999999999
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,79.048
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.048
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,65.475
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,48.924
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.133999999999997
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,37.111000000000004
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,66.00699999999999
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,57.684000000000005
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,43.287
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,90.465
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,94.8
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,92.164
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,91.275
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,80.588
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,84.431
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,85.86699999999999
SGFormer,3,3.5,5000,3,2.1,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,77.13
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,15.761000000000001
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,65.841
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,49.92
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.220999999999997
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,37.837
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,63.742999999999995
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,55.617999999999995
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,42.211
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.123
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,94.188
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,87.956
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,89.749
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,81.083
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,89.589
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,83.1
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,82.55
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,14.196000000000002
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,65.172
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,47.671
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,24.109
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,36.587
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,67.017
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,52.44500000000001
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,42.533
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,88.964
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,94.841
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,88.255
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,87.353
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,80.393
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,89.519
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,83.876
SGFormer,3,3.5,5000,3,2.1,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,82.15299999999999
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.069
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,66.397
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,50.231
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.708
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,41.664
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,68.67699999999999
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,57.538
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,47.441
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,92.994
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,96.494
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,89.074
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,89.548
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,83.577
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,88.01700000000001
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,85.959
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,83.897
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,17.331
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,68.862
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.792
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.459000000000003
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.13
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,68.639
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,54.795
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,42.235
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,92.836
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.41799999999999
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,93.944
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,93.75399999999999
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,84.957
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,89.221
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,84.947
SGFormer,3,3.5,5000,3,2.1,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,82.537
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.344
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,65.874
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.162
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.860000000000003
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,41.957
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,69.655
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,54.374
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,47.575
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,92.727
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,95.503
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,89.02099999999999
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,93.658
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.724
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,91.345
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,88.873
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,85.861
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.064
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,68.806
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,48.096
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,26.398000000000003
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.894999999999996
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,70.402
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,55.541
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,45.088
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,90.06800000000001
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,92.782
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,93.51599999999999
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,91.709
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.458
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.01599999999999
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,85.763
SGFormer,3,3.5,5000,3,2.1,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,87.91900000000001
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.019
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,64.84700000000001
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,48.868
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,26.518
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,38.65
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,65.45
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,57.992999999999995
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,44.412
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,89.736
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,87.947
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,91.999
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,89.787
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,82.67699999999999
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,90.845
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,89.295
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.374
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.029
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,69.79299999999999
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.023
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.859
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,37.486000000000004
SGFormer,3,3.5,5000,3,3.5,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,64.817
